시도,폐기물 종류,,,2019발생량,총계,,,,공공처리,,,,자가처리,,,,위탁처리,,,
인천,재활용 가능자원 분리배출,폐합성수지류,발포수지류,1657.9,1657.9,0,0,0,41,0,0,0,0,0,0,0,1616.9,0,0,0
인천,재활용 가능자원 분리배출,폐합성수지류,PET병,6535.4,6535.4,0,0,0,445.5,0,0,0,0,0,0,0,6089.9,0,0,0
인천,재활용 가능자원 분리배출,폐합성수지류,기타,4862.4,4862.4,0,0,0,749.1,0,0,0,0,0,0,0,4113.3,0,0,0
인천,재활용 가능자원 분리배출,폐고무류,,383,383,0,0,0,0,0,0,0,0,0,0,0,383,0,0,0
인천,재활용 가능자원 분리배출,폐유리병류,,7618.3,7618.3,0,0,0,1332,0,0,0,0,0,0,0,6286.3,0,0,0
인천,재활용 가능자원 분리배출,폐의류,,3476.2,3476.2,0,0,0,0,0,0,0,0,0,0,0,3476.2,0,0,0
인천,재활용 가능자원 분리배출,폐섬유류,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,재활용 가능자원 분리배출,폐형광등,,309.9,309.9,0,0,0,79.3,0,0,0,0,0,0,0,230.6,0,0,0
인천,재활용 가능자원 분리배출,폐전지류,,155.4,155.4,0,0,0,58.2,0,0,0,0,0,0,0,97.2,0,0,0
인천,재활용 가능자원 분리배출,영농폐기물,농약용기류,1.7,1.7,0,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0
인천,재활용 가능자원 분리배출,영농폐기물,폐비닐,729.9,729.9,0,0,0,0,0,0,0,0,0,0,0,729.9,0,0,0
인천,재활용 가능자원 분리배출,폐식용유,,42.8,42.8,0,0,0,0,0,0,0,0,0,0,0,42.8,0,0,0
인천,재활용 가능자원 분리배출,폐전기전자제품,,2213.7,2213.7,0,0,0,1103.8,0,0,0,0,0,0,0,1109.9,0,0,0
인천,재활용 가능자원 분리배출,폐가구류,,6327.8,6327.8,0,0,0,0,0,0,0,0,0,0,0,6327.8,0,0,0
인천,재활용 가능자원 분리배출,기타,,276.5,276.5,0,0,0,66.3,0,0,0,0,0,0,0,210.2,0,0,0
인천,재활용 가능자원 분리배출,재활용 잔재물,,23806.6,9686.7,14119.9,0,0,2235.9,1992.4,0,0,0,0,0,0,7450.8,12127.5,0,0
인천,음식물류 폐기물 분리배출,,,244198.4,244198.4,0,0,0,103333.6,0,0,0,500,0,0,0,140364.8,0,0,0
광주,합계,,,423562.6,229174.5,4961.8,189426.3,0,142004.9,0,189426.3,0,369.4,0,0,0,86800.2,4961.8,0,0
광주,혼합배출,소계,,209217.5,22873.5,2018.8,184325.2,0,0,0,184325.2,0,0,0,0,0,22873.5,2018.8,0,0
광주,혼합배출,가연성,소계,184810.8,22600.7,2018.8,160191.3,0,0,0,160191.3,0,0,0,0,0,22600.7,2018.8,0,0
광주,혼합배출,가연성,폐지류,33914.7,0,0,33914.7,0,0,0,33914.7,0,0,0,0,0,0,0,0,0
광주,혼합배출,가연성,폐합성수지류,30795.2,125,0,30670.2,0,0,0,30670.2,0,0,0,0,0,125,0,0,0
광주,혼합배출,가연성,폐고무류,1027,0,0,1027,0,0,0,1027,0,0,0,0,0,0,0,0,0
광주,혼합배출,가연성,폐섬유류,7385.3,0,0,7385.3,0,0,0,7385.3,0,0,0,0,0,0,0,0,0
광주,혼합배출,가연성,음식물류 폐기물,10582.2,0,0,10582.2,0,0,0,10582.2,0,0,0,0,0,0,0,0,0
광주,혼합배출,가연성,폐목재류,25360.9,22475.7,0,2885.2,0,0,0,2885.2,0,0,0,0,0,22475.7,0,0,0
광주,혼합배출,가연성,기타,75745.5,0,2018.8,73726.7,0,0,0,73726.7,0,0,0,0,0,0,2018.8,0,0
광주,혼합배출,불연성,소계,12146.2,272.8,0,11873.4,0,0,0,11873.4,0,0,0,0,0,272.8,0,0,0
광주,혼합배출,불연성,폐금속류,2705.8,272.8,0,2433,0,0,0,2433,0,0,0,0,0,272.8,0,0,0
광주,혼합배출,불연성,폐유리류,3410,0,0,3410,0,0,0,3410,0,0,0,0,0,0,0,0,0
광주,혼합배출,불연성,폐토사류,485.5,0,0,485.5,0,0,0,485.5,0,0,0,0,0,0,0,0,0
광주,혼합배출,불연성,폐타일 및 도자기류,297.5,0,0,297.5,0,0,0,297.5,0,0,0,0,0,0,0,0,0
광주,혼합배출,불연성,연탄재,14.8,0,0,14.8,0,0,0,14.8,0,0,0,0,0,0,0,0,0
광주,혼합배출,불연성,기타,5232.6,0,0,5232.6,0,0,0,5232.6,0,0,0,0,0,0,0,0,0
광주,혼합배출,건설폐재류,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
광주,혼합배출,기타(배출불명등),,12260.5,0,0,12260.5,0,0,0,12260.5,0,0,0,0,0,0,0,0,0
광주,재활용 가능자원 분리배출,소계,,43039.3,34995.2,2943,5101.1,0,10738.4,0,5101.1,0,0,0,0,0,24256.8,2943,0,0
광주,재활용 가능자원 분리배출,폐지류,종이팩,83.9,83.9,0,0,0,75.9,0,0,0,0,0,0,0,8,0,0,0
광주,재활용 가능자원 분리배출,폐지류,기타,3929.1,3929.1,0,0,0,469.2,0,0,0,0,0,0,0,3459.9,0,0,0
광주,재활용 가능자원 분리배출,고철류,,403,403,0,0,0,69.3,0,0,0,0,0,0,0,333.7,0,0,0
광주,재활용 가능자원 분리배출,금속캔,,1054.3,1054.3,0,0,0,238.9,0,0,0,0,0,0,0,815.4,0,0,0
광주,재활용 가능자원 분리배출,폐합성수지류,비닐류,9964.1,9964.1,0,0,0,4674.5,0,0,0,0,0,0,0,5289.6,0,0,0
광주,재활용 가능자원 분리배출,폐합성수지류,발포수지류,996.4,996.4,0,0,0,565.4,0,0,0,0,0,0,0,431,0,0,0
광주,재활용 가능자원 분리배출,폐합성수지류,PET병,5569.2,5569.2,0,0,0,973.7,0,0,0,0,0,0,0,4595.5,0,0,0
광주,재활용 가능자원 분리배출,폐합성수지류,기타,1630.3,1630.3,0,0,0,902.3,0,0,0,0,0,0,0,728,0,0,0
광주,재활용 가능자원 분리배출,폐고무류,,4,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
광주,재활용 가능자원 분리배출,폐유리병류,,3617.8,3617.8,0,0,0,1684.3,0,0,0,0,0,0,0,1933.5,0,0,0
광주,재활용 가능자원 분리배출,폐의류,,199.2,199.2,0,0,0,1.8,0,0,0,0,0,0,0,197.4,0,0,0
광주,재활용 가능자원 분리배출,폐섬유류,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
광주,재활용 가능자원 분리배출,폐형광등,,180.5,180.5,0,0,0,119.5,0,0,0,0,0,0,0,61,0,0,0
광주,재활용 가능자원 분리배출,폐전지류,,76.2,76.2,0,0,0,49.2,0,0,0,0,0,0,0,27,0,0,0
광주,재활용 가능자원 분리배출,영농폐기물,농약용기류,148,148,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0
광주,재활용 가능자원 분리배출,영농폐기물,폐비닐,147,147,0,0,0,109,0,0,0,0,0,0,0,38,0,0,0
광주,재활용 가능자원 분리배출,폐식용유,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
광주,재활용 가능자원 분리배출,폐전기전자제품,,1449.4,1449.4,0,0,0,673.4,0,0,0,0,0,0,0,776,0,0,0
광주,재활용 가능자원 분리배출,폐가구류,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
광주,재활용 가능자원 분리배출,기타,,2735.6,2735.6,0,0,0,132,0,0,0,0,0,0,0,2603.6,0,0,0
광주,재활용 가능자원 분리배출,재활용 잔재물,,10851.3,2807.2,2943,5101.1,0,0,0,5101.1,0,0,0,0,0,2807.2,2943,0,0
광주,음식물류 폐기물 분리배출,,,171305.8,171305.8,0,0,0,131266.5,0,0,0,369.4,0,0,0,39669.9,0,0,0
대전,합계,,,469660,320344.3,67912.7,76423.6,4979.4,161846.2,62268.9,75919.6,0,48.6,0,0,0,158449.5,5643.8,504,4979.4
대전,혼합배출,소계,,217139.7,79980.6,62268.9,74890.2,0,78356.6,62268.9,74890.2,0,0,0,0,0,1624,0,0,0
대전,혼합배출,가연성,소계,197193.7,74088.1,58304.7,64800.9,0,72604.1,58304.7,64800.9,0,0,0,0,0,1484,0,0,0
대전,혼합배출,가연성,폐지류,48226.6,18151.1,15147.9,14927.6,0,18151.1,15147.9,14927.6,0,0,0,0,0,0,0,0,0
대전,혼합배출,가연성,폐합성수지류,40182.1,14803.7,12024.5,13353.9,0,14803.7,12024.5,13353.9,0,0,0,0,0,0,0,0,0
대전,혼합배출,가연성,폐고무류,3997.6,2218,1112.3,667.3,0,2218,1112.3,667.3,0,0,0,0,0,0,0,0,0
대전,혼합배출,가연성,폐섬유류,9926.2,3977.9,2890.2,3058.1,0,3977.9,2890.2,3058.1,0,0,0,0,0,0,0,0,0
대전,혼합배출,가연성,음식물류 폐기물,12577.6,4458.4,3593.5,4525.7,0,4458.4,3593.5,4525.7,0,0,0,0,0,0,0,0,0
대전,혼합배출,가연성,폐목재류,7233.1,2705.2,2766.7,1761.2,0,1221.2,2766.7,1761.2,0,0,0,0,0,1484,0,0,0
대전,혼합배출,가연성,기타,75050.5,27773.8,20769.6,26507.1,0,27773.8,20769.6,26507.1,0,0,0,0,0,0,0,0,0
대전,혼합배출,불연성,소계,18423.8,5539.5,3821,9063.3,0,5399.5,3821,9063.3,0,0,0,0,0,140,0,0,0
대전,혼합배출,불연성,폐금속류,3802.6,1360.2,840.2,1602.2,0,1220.2,840.2,1602.2,0,0,0,0,0,140,0,0,0
대전,혼합배출,불연성,폐유리류,4775.8,1635.2,1122,2018.6,0,1635.2,1122,2018.6,0,0,0,0,0,0,0,0,0
대전,혼합배출,불연성,폐토사류,1449.3,262.9,192.3,994.1,0,262.9,192.3,994.1,0,0,0,0,0,0,0,0,0
대전,혼합배출,불연성,폐타일 및 도자기류,1578.9,313.1,149.7,1116.1,0,313.1,149.7,1116.1,0,0,0,0,0,0,0,0,0
대전,혼합배출,불연성,연탄재,1257.9,14.7,39,1204.2,0,14.7,39,1204.2,0,0,0,0,0,0,0,0,0
대전,혼합배출,불연성,기타,5559.3,1953.4,1477.8,2128.1,0,1953.4,1477.8,2128.1,0,0,0,0,0,0,0,0,0
대전,혼합배출,건설폐재류,,833.2,127,40.2,666,0,127,40.2,666,0,0,0,0,0,0,0,0,0
대전,혼합배출,기타(배출불명등),,689,226,103,360,0,226,103,360,0,0,0,0,0,0,0,0,0
대전,재활용 가능자원 분리배출,소계,,86010.6,75350,5643.8,37.4,4979.4,3413.7,0,37.4,0,0,0,0,0,71936.3,5643.8,0,4979.4
대전,재활용 가능자원 분리배출,폐지류,종이팩,2279.2,2279.2,0,0,0,0,0,0,0,0,0,0,0,2279.2,0,0,0
대전,재활용 가능자원 분리배출,폐지류,기타,13568.4,13568.4,0,0,0,0,0,0,0,0,0,0,0,13568.4,0,0,0
대전,재활용 가능자원 분리배출,고철류,,3341.2,3341.2,0,0,0,0,0,0,0,0,0,0,0,3341.2,0,0,0
대전,재활용 가능자원 분리배출,금속캔,,3324.3,3324.3,0,0,0,0,0,0,0,0,0,0,0,3324.3,0,0,0
대전,재활용 가능자원 분리배출,폐합성수지류,비닐류,28372.3,28372.3,0,0,0,0,0,0,0,0,0,0,0,28372.3,0,0,0
대전,재활용 가능자원 분리배출,폐합성수지류,발포수지류,630.1,630.1,0,0,0,0,0,0,0,0,0,0,0,630.1,0,0,0
대전,재활용 가능자원 분리배출,폐합성수지류,PET병,4706.3,4706.3,0,0,0,0,0,0,0,0,0,0,0,4706.3,0,0,0
대전,재활용 가능자원 분리배출,폐합성수지류,기타,2866.9,2866.9,0,0,0,0,0,0,0,0,0,0,0,2866.9,0,0,0
대전,재활용 가능자원 분리배출,폐고무류,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대전,재활용 가능자원 분리배출,폐유리병류,,8375.9,8375.9,0,0,0,0,0,0,0,0,0,0,0,8375.9,0,0,0
대전,재활용 가능자원 분리배출,폐의류,,108,108,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0
대전,재활용 가능자원 분리배출,폐섬유류,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대전,재활용 가능자원 분리배출,폐형광등,,498.2,498.2,0,0,0,0,0,0,0,0,0,0,0,498.2,0,0,0
대전,재활용 가능자원 분리배출,폐전지류,,226,226,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0
대전,재활용 가능자원 분리배출,영농폐기물,농약용기류,1.4,1.4,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0
대전,재활용 가능자원 분리배출,영농폐기물,폐비닐,200.8,200.8,0,0,0,0,0,0,0,0,0,0,0,200.8,0,0,0
대전,재활용 가능자원 분리배출,폐식용유,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대전,재활용 가능자원 분리배출,폐전기전자제품,,970.4,970.4,0,0,0,0,0,0,0,0,0,0,0,970.4,0,0,0
대전,재활용 가능자원 분리배출,폐가구류,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대전,재활용 가능자원 분리배출,기타,,298,298,0,0,0,0,0,0,0,0,0,0,0,298,0,0,0
대전,재활용 가능자원 분리배출,재활용 잔재물,,16243.2,5582.6,5643.8,37.4,4979.4,3413.7,0,37.4,0,0,0,0,0,2168.9,5643.8,0,4979.4
대전,음식물류 폐기물 분리배출,,,166509.7,165013.7,0,1496,0,80075.9,0,992,0,48.6,0,0,0,84889.2,0,504,0
울산,합계,,,462328.8,230205.8,175245.8,56428.5,448.7,104468.3,163498.2,56428.5,0,723.5,0,0,0,125014,11747.6,0,448.7
울산,혼합배출,소계,,209472.8,0,153044.3,56428.5,0,0,153044.3,56428.5,0,0,0,0,0,0,0,0,0
울산,혼합배출,가연성,소계,133776.9,0,127034.4,6742.5,0,0,127034.4,6742.5,0,0,0,0,0,0,0,0,0
울산,혼합배출,가연성,폐지류,30144,0,29989.5,154.5,0,0,29989.5,154.5,0,0,0,0,0,0,0,0,0
울산,혼합배출,가연성,폐합성수지류,22928.5,0,22619.4,309.1,0,0,22619.4,309.1,0,0,0,0,0,0,0,0,0
울산,혼합배출,가연성,폐고무류,2717.7,0,2447.3,270.4,0,0,2447.3,270.4,0,0,0,0,0,0,0,0,0
울산,혼합배출,가연성,폐섬유류,5589.3,0,5589.3,0,0,0,5589.3,0,0,0,0,0,0,0,0,0,0
울산,혼합배출,가연성,음식물류 폐기물,3573.6,0,3573.6,0,0,0,3573.6,0,0,0,0,0,0,0,0,0,0
울산,혼합배출,가연성,폐목재류,15864.9,0,14164.9,1700,0,0,14164.9,1700,0,0,0,0,0,0,0,0,0
울산,혼합배출,가연성,기타,52958.9,0,48650.4,4308.5,0,0,48650.4,4308.5,0,0,0,0,0,0,0,0,0
울산,혼합배출,불연성,소계,28765.4,0,5401,23364.4,0,0,5401,23364.4,0,0,0,0,0,0,0,0,0
울산,혼합배출,불연성,폐금속류,7843.2,0,2031.8,5811.4,0,0,2031.8,5811.4,0,0,0,0,0,0,0,0,0
울산,혼합배출,불연성,폐유리류,10088.2,0,2030.8,8057.4,0,0,2030.8,8057.4,0,0,0,0,0,0,0,0,0
울산,혼합배출,불연성,폐토사류,2248.9,0,124,2124.9,0,0,124,2124.9,0,0,0,0,0,0,0,0,0
울산,혼합배출,불연성,폐타일 및 도자기류,3434.8,0,75.9,3358.9,0,0,75.9,3358.9,0,0,0,0,0,0,0,0,0
울산,혼합배출,불연성,연탄재,19.3,0,3.8,15.5,0,0,3.8,15.5,0,0,0,0,0,0,0,0,0
울산,혼합배출,불연성,기타,5131,0,1134.7,3996.3,0,0,1134.7,3996.3,0,0,0,0,0,0,0,0,0
울산,혼합배출,건설폐재류,,43593.6,0,18841.9,24751.7,0,0,18841.9,24751.7,0,0,0,0,0,0,0,0,0
울산,혼합배출,기타(배출불명등),,3336.9,0,1767,1569.9,0,0,1767,1569.9,0,0,0,0,0,0,0,0,0
울산,재활용 가능자원 분리배출,소계,,140198.2,120686.5,19511.7,0,0,2466.2,7764.1,0,0,0,0,0,0,118220.3,11747.6,0,0
울산,재활용 가능자원 분리배출,폐지류,종이팩,7140.3,7140.3,0,0,0,47.3,0,0,0,0,0,0,0,7093,0,0,0
울산,재활용 가능자원 분리배출,폐지류,기타,22321.1,22321.1,0,0,0,167.4,0,0,0,0,0,0,0,22153.7,0,0,0
울산,재활용 가능자원 분리배출,고철류,,17746.3,17746.3,0,0,0,22.3,0,0,0,0,0,0,0,17724,0,0,0
울산,재활용 가능자원 분리배출,금속캔,,8593.9,8593.9,0,0,0,121.3,0,0,0,0,0,0,0,8472.6,0,0,0
울산,재활용 가능자원 분리배출,폐합성수지류,비닐류,15441.6,15441.6,0,0,0,241.5,0,0,0,0,0,0,0,15200.1,0,0,0
울산,재활용 가능자원 분리배출,폐합성수지류,발포수지류,1690.4,1690.4,0,0,0,24.3,0,0,0,0,0,0,0,1666.1,0,0,0
울산,재활용 가능자원 분리배출,폐합성수지류,PET병,6907.8,6907.8,0,0,0,264.1,0,0,0,0,0,0,0,6643.7,0,0,0
울산,재활용 가능자원 분리배출,폐합성수지류,기타,6413.6,6413.6,0,0,0,398.3,0,0,0,0,0,0,0,6015.3,0,0,0
울산,재활용 가능자원 분리배출,폐고무류,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
울산,재활용 가능자원 분리배출,폐유리병류,,14851.5,14851.5,0,0,0,400,0,0,0,0,0,0,0,14451.5,0,0,0
울산,재활용 가능자원 분리배출,폐의류,,1709.6,1709.6,0,0,0,5.6,0,0,0,0,0,0,0,1704,0,0,0
울산,재활용 가능자원 분리배출,폐섬유류,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
울산,재활용 가능자원 분리배출,폐형광등,,497.9,497.9,0,0,0,29.5,0,0,0,0,0,0,0,468.4,0,0,0
울산,재활용 가능자원 분리배출,폐전지류,,79.1,79.1,0,0,0,9.3,0,0,0,0,0,0,0,69.8,0,0,0
울산,재활용 가능자원 분리배출,영농폐기물,농약용기류,165.5,165.5,0,0,0,23.7,0,0,0,0,0,0,0,141.8,0,0,0
울산,재활용 가능자원 분리배출,영농폐기물,폐비닐,1787.2,1787.2,0,0,0,711.6,0,0,0,0,0,0,0,1075.6,0,0,0
울산,재활용 가능자원 분리배출,폐식용유,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
울산,재활용 가능자원 분리배출,폐전기전자제품,,3251.2,3251.2,0,0,0,0,0,0,0,0,0,0,0,3251.2,0,0,0
울산,재활용 가능자원 분리배출,폐가구류,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
울산,재활용 가능자원 분리배출,기타,,12089.5,12089.5,0,0,0,0,0,0,0,0,0,0,0,12089.5,0,0,0
울산,재활용 가능자원 분리배출,재활용 잔재물,,19511.7,0,19511.7,0,0,0,7764.1,0,0,0,0,0,0,0,11747.6,0,0
울산,음식물류 폐기물 분리배출,,,112657.8,109519.3,2689.8,0,448.7,102002.1,2689.8,0,0,723.5,0,0,0,6793.7,0,0,448.7
세종,합계,,,118738.2,78549.4,31027.7,2886,6275.1,7319.7,12467.9,2886,3710.1,459.9,0,0,0,70769.8,18559.8,0,2565
세종,혼합배출,소계,,44110.8,3922,31027.7,2886,6275.1,3922,12467.9,2886,3710.1,0,0,0,0,0,18559.8,0,2565
세종,혼합배출,가연성,소계,40336.1,3642,28494.6,2428,5771.5,3642,11577.7,2428,3206.5,0,0,0,0,0,16916.9,0,2565
세종,혼합배출,가연성,폐지류,11849.1,1142.5,8938.7,762,1005.9,1142.5,3631.9,762,1005.9,0,0,0,0,0,5306.8,0,0
세종,혼합배출,가연성,폐합성수지류,9197.5,886.8,6938,592,780.7,886.8,2819,592,780.7,0,0,0,0,0,4119,0,0
세종,혼합배출,가연성,폐고무류,552.6,53.3,417.3,35,47,53.3,169.6,35,47,0,0,0,0,0,247.7,0,0
세종,혼합배출,가연성,폐섬유류,1732.3,167.1,1307.1,111,147.1,167.1,531.1,111,147.1,0,0,0,0,0,776,0,0
세종,혼합배출,가연성,음식물류 폐기물,2253.6,217.3,1700,145,191.3,217.3,690.7,145,191.3,0,0,0,0,0,1009.3,0,0
세종,혼합배출,가연성,폐목재류,878.1,84.7,662.8,56,74.6,84.7,269.3,56,74.6,0,0,0,0,0,393.5,0,0
세종,혼합배출,가연성,기타,13872.9,1090.3,8530.7,727,3524.9,1090.3,3466.1,727,959.9,0,0,0,0,0,5064.6,0,2565
세종,혼합배출,불연성,소계,3432.7,280,2191.1,458,503.6,280,890.2,458,503.6,0,0,0,0,0,1300.9,0,0
세종,혼합배출,불연성,폐금속류,818,78.8,616.8,53,69.4,78.8,250.6,53,69.4,0,0,0,0,0,366.2,0,0
세종,혼합배출,불연성,폐유리류,1325.9,127.9,1000.4,85,112.6,127.9,406.5,85,112.6,0,0,0,0,0,593.9,0,0
세종,혼합배출,불연성,폐토사류,81.1,7.8,61.4,5,6.9,7.8,24.9,5,6.9,0,0,0,0,0,36.5,0,0
세종,혼합배출,불연성,폐타일 및 도자기류,52.5,5.1,39.9,3,4.5,5.1,16.2,3,4.5,0,0,0,0,0,23.7,0,0
세종,혼합배출,불연성,연탄재,276.9,26.7,208.7,18,23.5,26.7,84.8,18,23.5,0,0,0,0,0,123.9,0,0
세종,혼합배출,불연성,기타,878.3,33.7,263.9,294,286.7,33.7,107.2,294,286.7,0,0,0,0,0,156.7,0,0
세종,혼합배출,건설폐재류,,288.9,0,288.9,0,0,0,0,0,0,0,0,0,0,0,288.9,0,0
세종,혼합배출,기타(배출불명등),,53.1,0,53.1,0,0,0,0,0,0,0,0,0,0,0,53.1,0,0
세종,재활용 가능자원 분리배출,소계,,55986.8,55986.8,0,0,0,2532.7,0,0,0,0,0,0,0,53454.1,0,0,0
세종,재활용 가능자원 분리배출,폐지류,종이팩,425.7,425.7,0,0,0,95.4,0,0,0,0,0,0,0,330.3,0,0,0
세종,재활용 가능자원 분리배출,폐지류,기타,11340.4,11340.4,0,0,0,129.9,0,0,0,0,0,0,0,11210.5,0,0,0
세종,재활용 가능자원 분리배출,고철류,,28413.4,28413.4,0,0,0,64.8,0,0,0,0,0,0,0,28348.6,0,0,0
세종,재활용 가능자원 분리배출,금속캔,,657.2,657.2,0,0,0,70,0,0,0,0,0,0,0,587.2,0,0,0
세종,재활용 가능자원 분리배출,폐합성수지류,비닐류,1259.8,1259.8,0,0,0,729,0,0,0,0,0,0,0,530.8,0,0,0
세종,재활용 가능자원 분리배출,폐합성수지류,발포수지류,402.2,402.2,0,0,0,35.2,0,0,0,0,0,0,0,367,0,0,0
세종,재활용 가능자원 분리배출,폐합성수지류,PET병,1267,1267,0,0,0,239.4,0,0,0,0,0,0,0,1027.6,0,0,0
세종,재활용 가능자원 분리배출,폐합성수지류,기타,1721.4,1721.4,0,0,0,143.4,0,0,0,0,0,0,0,1578,0,0,0
세종,재활용 가능자원 분리배출,폐고무류,,36.7,36.7,0,0,0,0,0,0,0,0,0,0,0,36.7,0,0,0
세종,재활용 가능자원 분리배출,폐유리병류,,2962.2,2962.2,0,0,0,356.6,0,0,0,0,0,0,0,2605.6,0,0,0
세종,재활용 가능자원 분리배출,폐의류,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
세종,재활용 가능자원 분리배출,폐섬유류,,110.1,110.1,0,0,0,0,0,0,0,0,0,0,0,110.1,0,0,0
세종,재활용 가능자원 분리배출,폐형광등,,84.4,84.4,0,0,0,84.4,0,0,0,0,0,0,0,0,0,0,0
세종,재활용 가능자원 분리배출,폐전지류,,29.6,29.6,0,0,0,29.6,0,0,0,0,0,0,0,0,0,0,0
세종,재활용 가능자원 분리배출,영농폐기물,농약용기류,9.4,9.4,0,0,0,9.4,0,0,0,0,0,0,0,0,0,0,0
세종,재활용 가능자원 분리배출,영농폐기물,폐비닐,291.9,291.9,0,0,0,291.9,0,0,0,0,0,0,0,0,0,0,0
세종,재활용 가능자원 분리배출,폐식용유,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
세종,재활용 가능자원 분리배출,폐전기전자제품,,252.7,252.7,0,0,0,116,0,0,0,0,0,0,0,136.7,0,0,0
세종,재활용 가능자원 분리배출,폐가구류,,5139,5139,0,0,0,0,0,0,0,0,0,0,0,5139,0,0,0
세종,재활용 가능자원 분리배출,기타,,70,70,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0
세종,재활용 가능자원 분리배출,재활용 잔재물,,1513.7,1513.7,0,0,0,137.7,0,0,0,0,0,0,0,1376,0,0,0
세종,음식물류 폐기물 분리배출,,,18640.6,18640.6,0,0,0,865,0,0,0,459.9,0,0,0,17315.7,0,0,0
경기,합계,,,3484444.4,1805828.4,1323921.2,341044.1,13650.7,914529,1222280.3,264773.5,5634.7,7092.5,456,0,340,884206.9,101184.9,76270.6,7676
경기,혼합배출,소계,,1691453.5,91274.1,1267727.3,331344.8,1107.3,48325.4,1178788.4,256082.4,1107.3,0,0,0,0,42948.7,88938.9,75262.4,0
경기,혼합배출,가연성,소계,1482081.5,79718.8,1149197.6,253165.1,0,42199.7,1064857.7,184473.1,0,0,0,0,0,37519.1,84339.9,68692,0
경기,혼합배출,가연성,폐지류,383098.8,6777.9,321520,54800.9,0,1865.3,306918.2,42760.5,0,0,0,0,0,4912.6,14601.8,12040.4,0
경기,혼합배출,가연성,폐합성수지류,443219.1,12545,344228.2,86445.9,0,4968.9,302635.5,63957,0,0,0,0,0,7576.1,41592.7,22488.9,0
경기,혼합배출,가연성,폐고무류,47101,568.5,38794.2,7738.3,0,253,37470.6,4420.6,0,0,0,0,0,315.5,1323.6,3317.7,0
경기,혼합배출,가연성,폐섬유류,92902.9,923,81558.4,10421.5,0,308.9,78220.5,8120.9,0,0,0,0,0,614.1,3337.9,2300.6,0
경기,혼합배출,가연성,음식물류 폐기물,143612.3,3560.8,122093.7,17957.8,0,291.8,119721,12136.9,0,0,0,0,0,3269,2372.7,5820.9,0
경기,혼합배출,가연성,폐목재류,131565,16891.8,99969.1,14704.1,0,5595.7,96514.4,9495.5,0,0,0,0,0,11296.1,3454.7,5208.6,0
경기,혼합배출,가연성,기타,240582.4,38451.8,141034,61096.6,0,28916.1,123377.5,43581.7,0,0,0,0,0,9535.7,17656.5,17514.9,0
경기,혼합배출,불연성,소계,182405,9464,106102.8,65730.9,1107.3,6125.7,103294.9,60395.8,1107.3,0,0,0,0,3338.3,2807.9,5335.1,0
경기,혼합배출,불연성,폐금속류,38096.1,1825.9,26956.8,9313.4,0,588,25927.4,8304.9,0,0,0,0,0,1237.9,1029.4,1008.5,0
경기,혼합배출,불연성,폐유리류,54429.7,4259.3,30930.3,19240.1,0,3910.9,30238.5,18765.8,0,0,0,0,0,348.4,691.8,474.3,0
경기,혼합배출,불연성,폐토사류,11518.8,106.4,5902.5,5509.9,0,10.4,5878.6,5509.9,0,0,0,0,0,96,23.9,0,0
경기,혼합배출,불연성,폐타일 및 도자기류,4599.1,252,512.5,3834.6,0,8.4,496.2,1733.2,0,0,0,0,0,243.6,16.3,2101.4,0
경기,혼합배출,불연성,연탄재,11922.1,109.1,1265.8,9439.9,1107.3,36.1,1182.5,8811,1107.3,0,0,0,0,73,83.3,628.9,0
경기,혼합배출,불연성,기타,61839.2,2911.3,40534.9,18393,0,1571.9,39571.7,17271,0,0,0,0,0,1339.4,963.2,1122,0
경기,혼합배출,건설폐재류,,8641.2,1969.2,1443.3,5228.7,0,0,1443.3,3993.4,0,0,0,0,0,1969.2,0,1235.3,0
경기,혼합배출,기타(배출불명등),,18325.8,122.1,10983.6,7220.1,0,0,9192.5,7220.1,0,0,0,0,0,122.1,1791.1,0,0
