구분,,발생량및,,총계,종량제에 의한 혼합배출,,,,,,,,,,,,,,재활용가능자원 분리배출,,,,,,,,,,,,,,,,,,음식물류 폐기물
,,처리현황,,,소계,가연성,,,,,,,불연성,,,,,기타,소계,종이류,유리병류,캔류,합성,플라,발포,전자제품,전지류,타이어,윤활유,형광등,고철류,의류,영농,가구류,폐식용유,기타,분리배출
부산,부산진구,처리방법,매립,26.8,26.8,12.6,1.1,2.1,0.1,0.1,6.8,2.4,8.5,0.1,0.2,0,8.2,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,부산진구,처리방법,소각,0.3,0.3,0.3,0.1,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,부산진구,처리방법,재활용,243.4,45.2,35.2,0.7,6.6,1.4,0.1,17.7,8.7,0.4,0.4,0,0,0,9.6,128.2,60.8,17.2,5.6,9.5,5,0.4,1.5,0,0,0,0.3,15.9,0,0,0,0,12,70
부산,동래구,발생량,발생량,228,64.6,52.6,1.9,10,1.7,0.1,26.5,12.4,7.8,0.1,0.2,0,7.5,4.2,110.7,54.4,14.4,4.9,6.6,4,0.5,2.3,0,0,0,0.1,14.7,0.1,0,0,0,8.7,52.7
부산,동래구,처리방법,매립,20.7,20.7,10.6,0.9,2,0.1,0.1,5.6,1.9,7.2,0.1,0.2,0,6.9,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,동래구,처리방법,소각,0.4,0.4,0.3,0.1,0.2,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,동래구,처리방법,재활용,206.9,43.5,41.7,0.9,7.8,1.6,0,20.9,10.5,0.5,0,0,0,0.5,1.3,110.7,54.4,14.4,4.9,6.6,4,0.5,2.3,0,0,0,0.1,14.7,0.1,0,0,0,8.7,52.7
부산,남구,발생량,발생량,209.8,72.1,63,2.3,11.6,2,0.2,32.1,14.8,0.3,0.1,0.2,0,0,8.8,98.5,47.4,14.1,3.2,6.6,4,0.4,1.1,0,0,0,0.1,12.6,0,0,0,0,9,39.2
부산,남구,처리방법,매립,21.1,21.1,12.6,1.1,2.1,0.1,0.1,6.8,2.4,0.3,0.1,0.2,0,0,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,남구,처리방법,소각,0.3,0.3,0.3,0.1,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,남구,처리방법,재활용,188.4,50.7,50.1,1.1,9.4,1.9,0.1,25.2,12.4,0,0,0,0,0,0.6,98.5,47.4,14.1,3.2,6.6,4,0.4,1.1,0,0,0,0.1,12.6,0,0,0,0,9,39.2
부산,북구,발생량,발생량,244.3,69.1,54.2,2,10,1.8,0.2,27.6,12.6,9.4,0.2,0.2,0,9,5.5,109.6,62.1,16.4,5.7,6,3.4,0.3,1.2,0,0,0,0.1,0.2,0,0,0,0,14.2,65.6
부산,북구,처리방법,매립,26.9,26.9,13,1.1,2.2,0.2,0.1,7,2.4,8.9,0.2,0.2,0,8.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,북구,처리방법,소각,0.1,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,북구,처리방법,재활용,217.3,42.1,41.1,0.9,7.7,1.6,0.1,20.6,10.2,0.5,0,0,0,0.5,0.5,109.6,62.1,16.4,5.7,6,3.4,0.3,1.2,0,0,0,0.1,0.2,0,0,0,0,14.2,65.6
부산,해운대구,발생량,발생량,323.8,100.7,79.7,9.8,28.9,4.6,2.3,18.5,15.6,12.7,3.1,3.3,0,6.3,8.3,117.7,53.9,15.9,6.3,9,5,0.5,2,0.1,0,0,0.2,13.9,0,0,0,0,10.9,105.4
부산,해운대구,처리방법,매립,11.1,11.1,5.5,0.3,0.8,0,0.2,0.9,3.3,3.2,0.2,0,0,3,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,해운대구,처리방법,소각,67.1,67.1,56.6,9.5,23.5,0.8,0.6,12.4,9.8,5.5,1.3,1.3,0,2.9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,해운대구,처리방법,재활용,245.6,22.5,17.6,0,4.6,3.8,1.5,5.2,2.5,4,1.6,2,0,0.4,0.9,117.7,53.9,15.9,6.3,9,5,0.5,2,0.1,0,0,0.2,13.9,0,0,0,0,10.9,105.4
부산,사하구,발생량,발생량,283.9,87.5,68.3,12.8,30.9,1.6,6,15.6,1.4,10.4,0.1,0.1,0,10.2,8.8,137.6,70.4,18.6,6.4,8.4,7.1,0.6,1.8,0,0,0,0.1,19.1,0,0,0,0,5.1,58.8
부산,사하구,처리방법,매립,10.3,10.3,5,0.4,0.8,0.1,0.1,2.7,0.9,3.5,0.1,0.1,0,3.3,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,사하구,처리방법,소각,74.2,74.2,61.1,12.3,29.7,1.4,5.9,11.8,0,6.9,0,0,0,6.9,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,사하구,처리방법,재활용,199.4,3,2.2,0.1,0.4,0.1,0,1.1,0.5,0,0,0,0,0,0.8,137.6,70.4,18.6,6.4,8.4,7.1,0.6,1.8,0,0,0,0.1,19.1,0,0,0,0,5.1,58.8
부산,금정구,발생량,발생량,195.3,42.8,34.2,13.4,8.4,0.6,11.2,0,0.6,5.1,0.4,0.5,0,4.2,3.5,98,47.7,12.8,4.4,5.8,4.4,0.2,1.2,0,0,0,0.1,12.9,0,0,0,0,8.5,54.5
부산,금정구,처리방법,매립,19.7,19.7,13.6,3.6,6,0.4,3.6,0,0,5.1,0.4,0.5,0,4.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,금정구,처리방법,소각,0.6,0.6,0.6,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,금정구,처리방법,재활용,175,22.5,20,9.8,2.4,0.2,7.6,0,0,0,0,0,0,0,2.5,98,47.7,12.8,4.4,5.8,4.4,0.2,1.2,0,0,0,0.1,12.9,0,0,0,0,8.5,54.5
부산,강서구,발생량,발생량,75.8,28.6,19.6,1.8,5.8,0.6,0.8,7.6,3,1.7,0,0.1,0,1.6,7.3,22.8,11.4,2.9,0.7,0.6,0.9,0.2,0.6,0.1,0,0,0.1,3,0,0.2,0,0,2.1,24.4
부산,강서구,처리방법,매립,8.3,8.3,1.1,0.1,0.2,0,0,0.6,0.2,0.8,0,0.1,0,0.7,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,강서구,처리방법,소각,8.4,8.4,7.3,1.5,3.5,0.2,0.7,1.4,0,0.8,0,0,0,0.8,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,강서구,처리방법,재활용,59.1,11.9,11.2,0.2,2.1,0.4,0.1,5.6,2.8,0.1,0,0,0,0.1,0.6,22.8,11.4,2.9,0.7,0.6,0.9,0.2,0.6,0.1,0,0,0.1,3,0,0.2,0,0,2.1,24.4
부산,연제구,발생량,발생량,163.9,44.6,36.2,4.8,12.9,1,2.1,11.9,3.5,5.5,0,0.1,0,5.4,2.9,84.9,41.2,11.1,3.8,4.6,5.2,0.3,1,0.1,0,0,0.1,11.1,0,0,0,0,6.4,34.4
부산,연제구,처리방법,매립,8.8,8.8,4.5,0.4,0.7,0.1,0.1,2.4,0.8,3,0,0.1,0,2.9,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,연제구,처리방법,소각,24.3,24.3,20.8,4.2,10.1,0.5,2,4,0,2.4,0,0,0,2.4,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,연제구,처리방법,재활용,130.8,11.5,10.9,0.2,2.1,0.4,0,5.5,2.7,0.1,0,0,0,0.1,0.5,84.9,41.2,11.1,3.8,4.6,5.2,0.3,1,0.1,0,0,0.1,11.1,0,0,0,0,6.4,34.4
부산,수영구,발생량,발생량,147.7,39.6,33.4,0.2,11.2,4.3,2.9,8.1,6.7,4.2,0.5,0.3,0,3.4,2,71.3,34.9,9.1,3.2,4.9,2.8,0.3,0.8,0.1,0,0,0.1,9.5,0,0,0,0,5.6,36.8
부산,수영구,처리방법,매립,6.9,6.9,4.5,0.2,1,0.1,0.1,1,2.1,2.4,0.2,0.1,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,수영구,처리방법,소각,20,20,17,0,4.7,2.8,2.8,2.9,3.8,1,0.2,0.1,0,0.7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,수영구,처리방법,재활용,120.8,12.7,11.9,0,5.5,1.4,0,4.2,0.8,0.8,0.1,0.1,0,0.6,0,71.3,34.9,9.1,3.2,4.9,2.8,0.3,0.8,0.1,0,0,0.1,9.5,0,0,0,0,5.6,36.8
부산,사상구,발생량,발생량,203.8,55.7,46.4,0.6,11.2,1.2,2.3,23.6,7.5,0.3,0.1,0.2,0,0,9,95.2,38.9,14.3,5.4,7.4,3.5,0.3,1.2,0.1,0,0,0.2,14.2,0,0,0,0,9.7,52.9
부산,사상구,처리방법,매립,23.4,23.4,19.1,0.1,4.1,0.3,1.5,9.5,3.6,0.3,0.1,0.2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,사상구,처리방법,소각,8,8,7,0.4,5.4,0.1,0.6,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,사상구,처리방법,재활용,172.4,24.3,20.3,0.1,1.7,0.8,0.2,13.6,3.9,0,0,0,0,0,4,95.2,38.9,14.3,5.4,7.4,3.5,0.3,1.2,0.1,0,0,0.2,14.2,0,0,0,0,9.7,52.9
부산,기장군,발생량,발생량,103.2,55.3,28.4,3.8,11.5,0.7,0.8,6.4,5.2,5.9,0.9,1.3,0,3.7,21,4.8,0,1.3,0.1,1.7,0.4,0.1,0.5,0,0,0,0.1,0,0,0.2,0,0,0.4,43.1
부산,기장군,처리방법,매립,5.3,5.3,1.9,0.2,0.6,0,0.2,0.3,0.6,0.7,0.2,0,0,0.5,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,기장군,처리방법,소각,44.9,44.9,24.4,3.6,10.9,0.7,0.6,6.1,2.5,3.7,0.7,1.3,0,1.7,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,기장군,처리방법,재활용,53,5.1,2.1,0,0,0,0,0,2.1,1.5,0,0,0,1.5,1.5,4.8,0,1.3,0.1,1.7,0.4,0.1,0.5,0,0,0,0.1,0,0,0.2,0,0,0.4,43.1
대구,중구,발생량,발생량,145.1,66.7,61.7,4.1,26.1,1.7,3.2,16.6,10,4.8,1.5,2.4,0.3,0.6,0.2,46.2,11.5,11.2,4.1,5.3,2.5,0.3,0,0,0,0,0,2.8,1.4,0,0,0,7.1,32.2
대구,중구,처리방법,매립,43.3,43.3,40,3.6,16.9,1.1,2.1,10.7,5.6,3.3,1,1.6,0.2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,중구,처리방법,소각,6.3,6.3,5.9,0.5,2.5,0.2,0.3,1.6,0.8,0.4,0.1,0.2,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,중구,처리방법,재활용,95.5,17.1,15.8,0,6.7,0.4,0.8,4.3,3.6,1.1,0.4,0.6,0.1,0,0.2,46.2,11.5,11.2,4.1,5.3,2.5,0.3,0,0,0,0,0,2.8,1.4,0,0,0,7.1,32.2
대구,동구,발생량,발생량,314,163.1,146.1,11.1,67.8,4.3,2.9,37.8,22.2,16.2,9.2,5.5,0.4,1.1,0.8,63.4,7.6,10.3,5.1,5.6,5,0,0.5,0.1,0.2,0,0.3,6.3,1.1,0,2.3,0,19,87.5
대구,동구,처리방법,매립,75.5,75.5,69.7,6.3,29.5,1.9,0.8,18.7,12.5,5,1.7,2.8,0.4,0.1,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,동구,처리방법,소각,48.2,48.2,48.2,4.8,19.3,2.4,1.4,12.1,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,동구,처리방법,재활용,190.3,39.4,28.2,0,19,0,0.7,7,1.5,11.2,7.5,2.7,0,1,0,63.4,7.6,10.3,5.1,5.6,5,0,0.5,0.1,0.2,0,0.3,6.3,1.1,0,2.3,0,19,87.5
대구,서구,발생량,발생량,225.6,102.6,63.5,0,7.5,1.4,0,14.6,40,39.1,13.8,6,0,19.3,0,78.9,58.4,5.5,5.7,1.6,0,0.3,0.1,0,0,0,0,0,2.2,0,0,0,5.1,44.1
대구,서구,처리방법,매립,56.7,56.7,32.4,0,2.8,0,0,8.2,21.4,24.3,9.1,4.1,0,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,서구,처리방법,소각,27,27,16.5,0,1.1,0,0,2.5,12.9,10.5,4.3,1.7,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,서구,처리방법,재활용,141.9,18.9,14.6,0,3.6,1.4,0,3.9,5.7,4.3,0.4,0.2,0,3.7,0,78.9,58.4,5.5,5.7,1.6,0,0.3,0.1,0,0,0,0,0,2.2,0,0,0,5.1,44.1
대구,남구,발생량,발생량,175.8,92.5,61.7,0,13.9,5.6,2.6,16,23.6,30.8,3.5,1.8,0.4,25.1,0,55.3,7.4,13.8,4.7,8.7,17.5,0,0.5,0.3,0,0,0.6,1,0,0,0,0,0.8,28
대구,남구,처리방법,매립,48.9,48.9,28.1,0,5.8,2.4,1.9,7.3,10.7,20.8,2.8,1.5,0.4,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,남구,처리방법,소각,25.7,25.7,19.8,0,4.8,1.9,0.4,5.1,7.6,5.9,0.4,0.2,0,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,남구,처리방법,재활용,101.2,17.9,13.8,0,3.3,1.3,0.3,3.6,5.3,4.1,0.3,0.1,0,3.7,0,55.3,7.4,13.8,4.7,8.7,17.5,0,0.5,0.3,0,0,0.6,1,0,0,0,0,0.8,28
대구,북구,발생량,발생량,419.7,192,124,0,37.5,5.2,19.9,30.2,31.2,68,12.2,5.6,1.8,48.4,0,113,38.1,12.5,7.2,6.8,6,0.4,0.6,0.8,0,0,28.9,5.2,5.5,0,0,1,0,114.7
대구,북구,처리방법,매립,113.7,113.7,61.2,0,7.8,3.7,16.5,13.5,19.7,52.5,3.5,2.1,1.2,45.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,북구,처리방법,소각,33.5,31.9,31.9,0,11.2,1.5,2.2,7.2,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6
대구,북구,처리방법,재활용,272.5,46.4,30.9,0,18.5,0,1.2,9.5,1.7,15.5,8.7,3.5,0.6,2.7,0,113,38.1,12.5,7.2,6.8,6,0.4,0.6,0.8,0,0,28.9,5.2,5.5,0,0,1,0,113.1
대구,수성구,발생량,발생량,390.3,172.1,158.8,14.2,67.3,4.3,1.9,42.7,28.4,13.3,3.9,6.3,0.9,2.2,0,99.9,17.7,12.6,9,17.6,11,0.4,1.9,0,0,0,0.5,13.7,5,0,9.4,0.2,0.9,118.3
대구,수성구,처리방법,매립,96.9,96.9,89.4,8,37.9,2.4,1.1,24,16,7.5,2.2,3.6,0.5,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,수성구,처리방법,소각,36.3,36.3,33.5,3,14.2,0.9,0.4,9,6,2.8,0.8,1.3,0.2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,수성구,처리방법,재활용,257.1,38.9,35.9,3.2,15.2,1,0.4,9.7,6.4,3,0.9,1.4,0.2,0.5,0,99.9,17.7,12.6,9,17.6,11,0.4,1.9,0,0,0,0.5,13.7,5,0,9.4,0.2,0.9,118.3
대구,달서구,발생량,발생량,548.4,240.3,133.2,0,30.8,12.4,5.3,32.3,52.4,107.1,1.8,3.5,0.7,101.1,0,158.3,36.3,18.2,10,19.8,10.2,6.3,0.1,0.1,0.1,0.1,0.4,15.7,2.7,0,0,0.1,38.2,149.8
대구,달서구,처리방법,매립,106,106,57.7,0,8.7,7,1.3,14.5,26.2,48.3,0,1.3,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,달서구,처리방법,소각,96.3,96.3,40.4,0,6.3,3.2,2.5,11.2,17.2,55.9,0.6,1,0.5,53.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,달서구,처리방법,재활용,346.1,38,35.1,0,15.8,2.2,1.5,6.6,9,2.9,1.2,1.2,0.2,0.3,0,158.3,36.3,18.2,10,19.8,10.2,6.3,0.1,0.1,0.1,0.1,0.4,15.7,2.7,0,0,0.1,38.2,149.8
대구,달성군,발생량,발생량,189,91.3,84.1,0,35.7,2.3,1,25.9,19.2,7.2,2.1,3.4,0.4,1.3,0,47.1,16.9,9.5,4.6,3.4,6.5,0.2,0,0,0,0,0.1,4.7,1,0.1,0,0,0.1,50.6
대구,달성군,처리방법,매립,48.3,48.3,44.5,0,18.9,1.2,0.5,13.7,10.2,3.8,1.1,1.8,0.2,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,달성군,처리방법,소각,27.7,27.7,25.6,0,10.8,0.7,0.3,7.9,5.9,2.1,0.6,1,0.1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,달성군,처리방법,재활용,113,15.3,14,0,6,0.4,0.2,4.3,3.1,1.3,0.4,0.6,0.1,0.2,0,47.1,16.9,9.5,4.6,3.4,6.5,0.2,0,0,0,0,0.1,4.7,1,0.1,0,0,0.1,50.6
인천,중구,발생량,발생량,127,58.3,40.1,4.2,11.6,8.8,8,6.8,0.7,18.2,6.2,5.6,1.7,4.7,0,16.5,5.6,3.1,0.8,3.8,1.8,0.2,0,0,0,0,0.1,0.4,0.7,0,0,0,0,52.2
인천,중구,처리방법,매립,18.2,18.2,0,0,0,0,0,0,0,18.2,6.2,5.6,1.7,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,중구,처리방법,소각,40.1,40.1,40.1,4.2,11.6,8.8,8,6.8,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,중구,처리방법,재활용,68.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.5,5.6,3.1,0.8,3.8,1.8,0.2,0,0,0,0,0.1,0.4,0.7,0,0,0,0,52.2
인천,동구,발생량,발생량,53.1,20.7,13.9,0,4.1,0.3,0.3,3.6,5.6,5.9,1.1,0.3,0.3,4.2,0.9,10.5,3.2,1.2,0.5,2.4,1.3,0.4,0.1,0,0,0,0.1,0.4,0.7,0,0.1,0,0.1,21.9
인천,동구,처리방법,매립,6.4,6.4,0,0,0,0,0,0,0,5.9,1.1,0.3,0.3,4.2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,동구,처리방법,소각,14.3,14.3,13.9,0,4.1,0.3,0.3,3.6,5.6,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,동구,처리방법,재활용,32.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,3.2,1.2,0.5,2.4,1.3,0.4,0.1,0,0,0,0.1,0.4,0.7,0,0.1,0,0.1,21.9
인천,미추홀구,발생량,발생량,255.5,112.1,86.5,0.6,17.2,6.6,6.3,5.7,50.1,25.6,2.3,2.9,1.7,18.7,0,53.5,8.9,2.5,1.4,17.6,3.3,1.3,0.3,0.1,0,0,0,1.1,1.2,0.3,0.5,0,15,89.9
인천,미추홀구,처리방법,매립,25.6,25.6,0,0,0,0,0,0,0,25.6,2.3,2.9,1.7,18.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,미추홀구,처리방법,소각,86.5,86.5,86.5,0.6,17.2,6.6,6.3,5.7,50.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,미추홀구,처리방법,재활용,143.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.5,8.9,2.5,1.4,17.6,3.3,1.3,0.3,0.1,0,0,0,1.1,1.2,0.3,0.5,0,15,89.9
인천,연수구,발생량,발생량,209.7,91.1,81.1,0,14.1,7,13.9,14.2,31.9,10,0,0,1.1,8.9,0,45.2,17.6,2.4,1.8,9.4,3.3,2.4,0.7,0.2,0,0,0.4,4.1,1.7,0,0.8,0.1,0.3,73.4
인천,연수구,처리방법,매립,10,10,0,0,0,0,0,0,0,10,0,0,1.1,8.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,연수구,처리방법,소각,81.1,81.1,81.1,0,14.1,7,13.9,14.2,31.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,연수구,처리방법,재활용,118.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.2,17.6,2.4,1.8,9.4,3.3,2.4,0.7,0.2,0,0,0.4,4.1,1.7,0,0.8,0.1,0.3,73.4
인천,남동구,발생량,발생량,332.6,121.8,103.5,0,16.5,3.7,3.5,3.2,76.6,18.3,0,0,0,18.3,0,48.7,26.1,4.3,1.3,5.7,6.6,0.9,0,0,0,0,0.6,0.9,1.8,0,0.1,0,0.4,162.1
인천,남동구,처리방법,매립,18.3,18.3,0,0,0,0,0,0,0,18.3,0,0,0,18.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,남동구,처리방법,소각,103.5,103.5,103.5,0,16.5,3.7,3.5,3.2,76.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,남동구,처리방법,재활용,210.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.7,26.1,4.3,1.3,5.7,6.6,0.9,0,0,0,0,0.6,0.9,1.8,0,0.1,0,0.4,162.1
인천,부평구,발생량,발생량,334.4,154,139.9,12.2,59.8,3.9,1.7,37.3,25,11.9,3.6,5.7,0.7,1.9,2.2,64.7,20.3,10.6,3.9,10.1,8.4,1.6,1,0,0,0,0.7,3.5,4.6,0,0,0,0,115.7
인천,부평구,처리방법,매립,46.3,46.3,42.5,3.7,18.1,1.2,0.5,11.4,7.6,3.6,1.1,1.7,0.2,0.6,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,부평구,처리방법,소각,107.7,107.7,97.4,8.5,41.7,2.7,1.2,25.9,17.4,8.3,2.5,4,0.5,1.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,부평구,처리방법,재활용,180.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.7,20.3,10.6,3.9,10.1,8.4,1.6,1,0,0,0,0.7,3.5,4.6,0,0,0,0,115.7
인천,계양구,발생량,발생량,190.1,83.6,61.2,0.5,17.5,10,1.1,5.6,26.5,21.5,4.2,1.9,5.8,9.6,0.9,23.4,9.7,3.3,1.1,4.2,2.9,0.1,0.2,0.1,0,0,0.2,1,0.4,0,0,0,0.2,83.1
인천,계양구,처리방법,매립,21.2,21.2,0,0,0,0,0,0,0,21.2,4.2,1.9,5.5,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,계양구,처리방법,소각,56.9,56.9,55.7,0.5,17.5,4.5,1.1,5.6,26.5,0.3,0,0,0.3,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,계양구,처리방법,재활용,112,5.5,5.5,0,0,5.5,0,0,0,0,0,0,0,0,0,23.4,9.7,3.3,1.1,4.2,2.9,0.1,0.2,0.1,0,0,0.2,1,0.4,0,0,0,0.2,83.1
인천,서구,발생량,발생량,284.9,140.6,122.8,0,50.8,8.1,5.5,13.1,45.3,17.8,0.4,1.7,1.3,14.4,0,51.9,16,17.4,1.4,5.3,3.2,0.3,0.9,0.1,0,0,0.7,1.1,3.5,0.1,0.6,0,1.3,92.4
인천,서구,처리방법,매립,50.9,50.9,33.1,0,15.8,3,1.7,6.1,6.5,17.8,0.4,1.7,1.3,14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,서구,처리방법,소각,89.7,89.7,89.7,0,35,5.1,3.8,7,38.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,서구,처리방법,재활용,144.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.9,16,17.4,1.4,5.3,3.2,0.3,0.9,0.1,0,0,0.7,1.1,3.5,0.1,0.6,0,1.3,92.4
인천,강화군,발생량,발생량,32.6,14.6,12.9,0,2.7,1.1,0.4,0.3,8.4,1.7,0.3,0.5,0.1,0.8,0,8.8,1.3,1.6,0.3,0,1.3,0,0.7,0,0,0,0,0.2,0,2,1.4,0,0,9.2
인천,강화군,처리방법,매립,2,2,0.4,0,0,0.1,0,0,0.3,1.6,0.2,0.5,0.1,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,강화군,처리방법,소각,12.6,12.6,12.5,0,2.7,1,0.4,0.3,8.1,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,강화군,처리방법,재활용,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8,1.3,1.6,0.3,0,1.3,0,0.7,0,0,0,0,0.2,0,2,1.4,0,0,9.2
인천,옹진군,발생량,발생량,17.9,8.8,7.9,0,4.6,0.5,0,0,2.8,0.6,0.1,0.1,0.1,0.3,0.3,4.5,0.7,0.6,0.5,0.2,0.7,0,0.8,0,0,0,0,1,0,0,0,0,0,4.6
인천,옹진군,처리방법,매립,0.7,0.7,0.1,0,0,0.1,0,0,0,0.6,0.1,0.1,0.1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,옹진군,처리방법,소각,7.9,7.8,7.8,0,4.6,0.4,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
인천,옹진군,처리방법,재활용,9.3,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.3,4.5,0.7,0.6,0.5,0.2,0.7,0,0.8,0,0,0,0,1,0,0,0,0,0,4.5
인천,청라경제청,발생량,발생량,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,청라경제청,처리방법,매립,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
