구분,,발생량및,,총계,종량제에 의한 혼합배출,,,,,,,,,,,,,,재활용가능자원 분리배출,,,,,,,,,,,,,,,,,,음식물류 폐기물
,,처리현황,,,소계,가연성,,,,,,,불연성,,,,,기타,소계,종이류,유리병류,캔류,합성,플라,발포,전자제품,전지류,타이어,윤활유,형광등,고철류,의류,영농,가구류,폐식용유,기타,분리배출
,,,,,,,,,,,,,,,,,,(배출,,,,,수지류,스틱류,수지류,,,,,,,,폐기물,,,,
시도,시군구,,,,,소계,음식물,종이류,나무류,고무,플라,기타,소계,유리류,금속류,토사류,기타,불명 등),,,,,,,,,,,,,,,,,,,
,,,,,,,채소류,,,피혁류,스틱류,,,,,,,,,,,,,,,,,,,,,,,,,,
부산,중구,발생량,발생량,83.4,48.1,44.9,0,20.9,1.5,3.6,10.5,8.4,3.2,0.1,0.1,0,3,0,21.7,10.7,2.9,1.1,0,2.7,0,0,0,0,0,0,2.8,0,0,0,0,1.5,13.6
부산,중구,처리방법,매립,4.3,4.3,3.5,0,1.4,0.1,0.1,1.1,0.8,0.8,0.1,0.1,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,중구,처리방법,소각,39.8,39.8,37.6,0,17.7,1.3,3.2,8.5,6.9,2.2,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,중구,처리방법,재활용,39.3,4,3.8,0,1.8,0.1,0.3,0.9,0.7,0.2,0,0,0,0.2,0,21.7,10.7,2.9,1.1,0,2.7,0,0,0,0,0,0,2.8,0,0,0,0,1.5,13.6
부산,서구,발생량,발생량,104.7,34.7,32.3,0,14.8,1.1,2.4,8,6,2.4,0.2,0.2,0,2,0,50.6,25.4,6.7,2.3,0,6.8,0,0,0,0,0,0,6.8,0,0,0,0,2.6,19.4
부산,서구,처리방법,매립,4.4,4.4,3.7,0,1.5,0.1,0.1,1.2,0.8,0.7,0.1,0.1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,서구,처리방법,소각,26.9,26.9,25.5,0,11.9,0.9,2.2,5.8,4.7,1.4,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,서구,처리방법,재활용,73.4,3.4,3.1,0,1.4,0.1,0.1,1,0.5,0.3,0.1,0.1,0,0.1,0,50.6,25.4,6.7,2.3,0,6.8,0,0,0,0,0,0,6.8,0,0,0,0,2.6,19.4
부산,동구,발생량,발생량,95.2,31.5,28.1,0,14.2,1.3,2.1,5.9,4.6,3.4,0,0.1,0,3.3,0,48,23.7,6.2,2.2,0,3.8,0,0,0,0,0,0,6.2,0,0,0,0,5.9,15.7
부산,동구,처리방법,매립,5.7,5.7,3.4,0,1.7,0.1,0,1,0.6,2.3,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,동구,처리방법,소각,19.6,19.6,18.5,0,9.3,0.6,1.5,3.9,3.2,1.1,0,0.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,동구,처리방법,재활용,69.9,6.2,6.2,0,3.2,0.6,0.6,1,0.8,0,0,0,0,0,0,48,23.7,6.2,2.2,0,3.8,0,0,0,0,0,0,6.2,0,0,0,0,5.9,15.7
부산,영도구,발생량,발생량,126.7,30.5,26.8,3.3,11.5,0.9,2,7.9,1.2,3.7,0.1,0.1,0.3,3.2,0,69.9,34.4,8.8,3.1,0.1,9.6,0,0,0,0,0,0,8.6,0.2,0,0.1,0,5,26.3
부산,영도구,처리방법,매립,3.4,3.4,1.8,0.7,0.1,0,0,0,1,1.6,0,0,0.3,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,영도구,처리방법,소각,23.7,23.7,21.8,2.2,10,0.8,1.9,6.9,0,1.9,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,영도구,처리방법,재활용,99.6,3.4,3.2,0.4,1.4,0.1,0.1,1,0.2,0.2,0.1,0.1,0,0,0,69.9,34.4,8.8,3.1,0.1,9.6,0,0,0,0,0,0,8.6,0.2,0,0.1,0,5,26.3
부산,부산진구,발생량,발생량,294,93.7,65.9,15.5,24.9,2.4,0.9,13.8,8.4,27.8,4.8,4.8,6.7,11.5,0,135.5,65.9,18.3,6.2,0,19.5,0,0,0,0,0,0,16.8,0,0,0,0,8.8,64.8
부산,부산진구,처리방법,매립,32.4,32.4,4.6,0,0,0,0,0,4.6,27.8,4.8,4.8,6.7,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,부산진구,처리방법,소각,0.8,0.8,0.8,0,0.4,0,0.1,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,부산진구,처리방법,재활용,260.8,60.5,60.5,15.5,24.5,2.4,0.8,13.6,3.7,0,0,0,0,0,0,135.5,65.9,18.3,6.2,0,19.5,0,0,0,0,0,0,16.8,0,0,0,0,8.8,64.8
부산,동래구,발생량,발생량,226.6,68,55.8,1.5,25.2,5.3,12.2,9.4,2.2,12.2,2.1,3.1,1.2,5.8,0,114.2,58.4,10.6,11.4,3.1,4.8,0,1.4,1.4,0,0,1.1,14.8,0,0,0,0,7.2,44.4
부산,동래구,처리방법,매립,23.8,23.8,15.9,1.5,5.1,3.2,6.1,0,0,7.9,2.1,3.1,1.2,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,동래구,처리방법,소각,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,동래구,처리방법,재활용,202.8,44.2,39.9,0,20.1,2.1,6.1,9.4,2.2,4.3,0,0,0,4.3,0,114.2,58.4,10.6,11.4,3.1,4.8,0,1.4,1.4,0,0,1.1,14.8,0,0,0,0,7.2,44.4
부산,남구,발생량,발생량,214.8,61.2,55.1,11.9,18.2,0.1,2.2,12.7,10,6.1,1.2,0.8,0,4.1,0,111.6,58.5,15.5,5.6,11.7,4,0,1,0,0,0,0.1,15.2,0,0,0,0,0,42
부산,남구,처리방법,매립,20.7,20.7,16.7,7,1,0,0,0.7,8,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,남구,처리방법,소각,0.4,0.4,0.3,0.1,0.2,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,남구,처리방법,재활용,193.7,40.1,38.1,4.8,17,0.1,2.2,12,2,2,1.2,0.8,0,0,0,111.6,58.5,15.5,5.6,11.7,4,0,1,0,0,0,0.1,15.2,0,0,0,0,0,42
부산,북구,발생량,발생량,227.3,52.8,36.5,0,15.6,0.9,0.3,9,10.7,16.3,0.1,0,0,16.2,0,113.2,64.6,17,6.1,3.7,12.8,0,0.2,0.1,0,0,0.1,0.1,0,0,0,0,8.5,61.3
부산,북구,처리방법,매립,15.4,15.4,1.5,0,0.6,0,0,0.4,0.5,13.9,0.1,0,0,13.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,북구,처리방법,소각,7.8,7.8,7.8,0,4,0.3,0,1.8,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,북구,처리방법,재활용,204.1,29.6,27.2,0,11,0.6,0.3,6.8,8.5,2.4,0,0,0,2.4,0,113.2,64.6,17,6.1,3.7,12.8,0,0.2,0.1,0,0,0.1,0.1,0,0,0,0,8.5,61.3
부산,해운대구,발생량,발생량,309.4,100.8,97.7,0,49.2,17,10.7,12.2,8.6,3.1,1.1,0.4,0.7,0.9,0,126.2,57.1,18.6,6.7,1.1,24.5,0,0,0,0,0,0,12.8,0,0,0,0,5.4,82.4
부산,해운대구,처리방법,매립,7,7,4.9,0,0,1.5,2.3,0.6,0.5,2.1,0.8,0.3,0.7,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,해운대구,처리방법,소각,84.4,84.4,83.7,0,44.5,13.4,7.2,10.8,7.8,0.7,0.2,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,해운대구,처리방법,재활용,218,9.4,9.1,0,4.7,2.1,1.2,0.8,0.3,0.3,0.1,0.1,0,0.1,0,126.2,57.1,18.6,6.7,1.1,24.5,0,0,0,0,0,0,12.8,0,0,0,0,5.4,82.4
부산,사하구,발생량,발생량,312.5,112.4,96.4,13.5,31.4,3.4,10.7,24.4,13,16,6.8,3.7,0,5.5,0,146.1,72.5,19.2,0.2,12.4,12.9,0,0.2,0,0,0,0.1,19,0,0,0,0,9.6,54
부산,사하구,처리방법,매립,9.1,9.1,1.6,0.4,0.2,0.1,0.3,0.6,0,7.5,1.7,0.3,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,사하구,처리방법,소각,90.3,90.3,81.8,13.1,31.2,3.3,10.4,23.8,0,8.5,5.1,3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,사하구,처리방법,재활용,213.1,13,13,0,0,0,0,0,13,0,0,0,0,0,0,146.1,72.5,19.2,0.2,12.4,12.9,0,0.2,0,0,0,0.1,19,0,0,0,0,9.6,54
부산,금정구,발생량,발생량,215,58.7,50.3,6,21.5,1.2,0.8,15.8,5,8.4,2,0.8,0,5.6,0,100.2,49.8,13.1,4.6,5.1,7.6,0,0.1,0,0,0,0.1,13.3,0,0,0,0,6.5,56.1
부산,금정구,처리방법,매립,20.2,20.2,16.6,0,6.9,0.3,0.3,5.4,3.7,3.6,0.6,0.3,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,금정구,처리방법,소각,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,금정구,처리방법,재활용,194.8,38.5,33.7,6,14.6,0.9,0.5,10.4,1.3,4.8,1.4,0.5,0,2.9,0,100.2,49.8,13.1,4.6,5.1,7.6,0,0.1,0,0,0,0.1,13.3,0,0,0,0,6.5,56.1
부산,강서구,발생량,발생량,54.1,22.6,20.6,0,7.8,2.5,1.2,4.4,4.7,2,0.1,0.1,0.1,1.7,0,13.3,6.7,1.7,0.6,0,1.7,0,0,0,0,0,0,1.7,0,0,0,0,0.9,18.2
부산,강서구,처리방법,매립,4.6,4.6,3.9,0,1.6,0.1,0.1,1.2,0.9,0.7,0,0.1,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,강서구,처리방법,소각,13.9,13.9,13.1,0,6.2,0.4,1.1,3,2.4,0.8,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,강서구,처리방법,재활용,35.6,4.1,3.6,0,0,2,0,0.2,1.4,0.5,0.1,0,0.1,0.3,0,13.3,6.7,1.7,0.6,0,1.7,0,0,0,0,0,0,1.7,0,0,0,0,0.9,18.2
부산,연제구,발생량,발생량,173,50.8,45.3,0,19.6,2.3,3.2,11.7,8.5,5.5,0.5,0.5,0,4.5,0,91.5,45.9,11.6,4.4,4,7,0,0.2,0,0,0,0.1,11.9,0,0,0,0,6.4,30.7
부산,연제구,처리방법,매립,18,18,14.7,0,5.7,0.6,0.6,4.2,3.6,3.3,0.5,0.5,0,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,연제구,처리방법,소각,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,연제구,처리방법,재활용,155,32.8,30.6,0,13.9,1.7,2.6,7.5,4.9,2.2,0,0,0,2.2,0,91.5,45.9,11.6,4.4,4,7,0,0.2,0,0,0,0.1,11.9,0,0,0,0,6.4,30.7
부산,수영구,발생량,발생량,144.3,42,41.6,0,24.4,1.2,0.5,12.8,2.7,0.4,0.1,0,0,0.3,0,73.4,36.5,9.6,3.4,0,9.4,0,0,0,0,0,0,9.5,0,0,0,0,5,28.9
부산,수영구,처리방법,매립,15.6,15.6,15.2,0,9.3,0,0.4,3.2,2.3,0.4,0.1,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,수영구,처리방법,소각,0.1,0.1,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,수영구,처리방법,재활용,128.6,26.3,26.3,0,15,1.2,0.1,9.6,0.4,0,0,0,0,0,0,73.4,36.5,9.6,3.4,0,9.4,0,0,0,0,0,0,9.5,0,0,0,0,5,28.9
부산,사상구,발생량,발생량,194.9,54.4,48.7,4.1,21.7,1.5,2.2,12.3,6.9,5.7,0.9,0.4,0,4.4,0,89.5,44.5,11.7,4.2,0,11.4,0,0,0,0,0,0,11.6,0,0,0,0,6.1,51
부산,사상구,처리방법,매립,11,11,9,0,3.8,0.2,0.1,2.9,2,2,0.3,0.2,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,사상구,처리방법,소각,23.3,23.3,22,0,10.4,0.7,1.9,5,4,1.3,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,사상구,처리방법,재활용,160.6,20.1,17.7,4.1,7.5,0.6,0.2,4.4,0.9,2.4,0.6,0.2,0,1.6,0,89.5,44.5,11.7,4.2,0,11.4,0,0,0,0,0,0,11.6,0,0,0,0,6.1,51
부산,기장군,발생량,발생량,79.4,45.4,43.6,0,21,2.8,4.5,9.7,5.6,1.8,0,0,0,1.8,0,3.1,0.1,1.3,0.1,0,0.9,0,0,0,0,0,0.2,0,0,0.4,0,0,0.1,30.9
부산,기장군,처리방법,매립,3.2,3.2,3.1,0,1.8,0,1,0.2,0.1,0.1,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,기장군,처리방법,소각,38.2,38.2,36.5,0,19.2,1.4,3.5,9.2,3.2,1.7,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
부산,기장군,처리방법,재활용,38,4,4,0,0,1.4,0,0.3,2.3,0,0,0,0,0,0,3.1,0.1,1.3,0.1,0,0.9,0,0,0,0,0,0.2,0,0,0.4,0,0,0.1,30.9
대구,중구,발생량,발생량,126.4,65,61.2,0,22.5,6.6,3.3,9.7,19.1,3.8,0,3.8,0,0,0,36.3,13.4,7.9,4.3,0.1,3.4,0,0,0,0,0,0.7,2.5,1.4,0,0.9,0,1.7,25.1
대구,중구,처리방법,매립,51.4,51.4,47.6,0,15.7,4.9,2.8,8,16.2,3.8,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,중구,처리방법,소각,13.6,13.6,13.6,0,6.8,1.7,0.5,1.7,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,중구,처리방법,재활용,61.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.3,13.4,7.9,4.3,0.1,3.4,0,0,0,0,0,0.7,2.5,1.4,0,0.9,0,1.7,25.1
대구,동구,발생량,발생량,313.2,162.7,125.8,21.7,10.4,20.2,0,24.3,49.2,36.9,2.6,1.2,0,33.1,0,74.7,1.3,19.3,1.3,16.7,0,0,4.7,0,0.7,0,0.7,0,0,0,0,0,30,75.8
대구,동구,처리방법,매립,100.8,100.8,63.9,21.7,7.2,5.5,0,19.9,9.6,36.9,2.6,1.2,0,33.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,동구,처리방법,소각,61.9,61.9,61.9,0,3.2,14.7,0,4.4,39.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,동구,처리방법,재활용,150.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.7,1.3,19.3,1.3,16.7,0,0,4.7,0,0.7,0,0.7,0,0,0,0,0,30,75.8
대구,서구,발생량,발생량,218.6,100.1,63.3,0,4.1,0,0,12.1,47.1,36.8,14.9,5.9,0,16,0,75.4,59.6,2.1,1.5,1,1.1,0,0.2,0,0,0,0.1,0.1,0.6,0,4.1,0,5,43.1
대구,서구,처리방법,매립,68.1,68.1,43.1,0,2.8,0,0,8.2,32.1,25,10.1,4,0,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,서구,처리방법,소각,32,32,20.2,0,1.3,0,0,3.9,15,11.8,4.8,1.9,0,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,서구,처리방법,재활용,118.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.4,59.6,2.1,1.5,1,1.1,0,0.2,0,0,0,0.1,0.1,0.6,0,4.1,0,5,43.1
대구,남구,발생량,발생량,166.2,89.7,59,0,13.9,6.4,1.8,14.6,22.3,30.7,1.5,0.5,0,28.7,0,49.5,8,18.6,1.5,6.9,13.3,0,0.1,0.2,0,0,0.2,0,0.3,0,0,0,0.4,27
대구,남구,처리방법,매립,49.1,49.1,18.4,0,3.7,0,0.5,4.9,9.3,30.7,1.5,0.5,0,28.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,남구,처리방법,소각,40.6,40.6,40.6,0,10.2,6.4,1.3,9.7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,남구,처리방법,재활용,76.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.5,8,18.6,1.5,6.9,13.3,0,0.1,0.2,0,0,0.2,0,0.3,0,0,0,0.4,27
대구,북구,발생량,발생량,389.2,166.6,35.5,2.9,13.9,0.8,0.4,8.8,8.7,131.1,3.1,4.9,0,123.1,0,110.2,38.4,11.3,6.9,6.8,8.1,0,0.1,0,0,0,0.1,27.8,3,0,7.7,0,0,112.4
대구,북구,처리방법,매립,131.1,131.1,0,0,0,0,0,0,0,131.1,3.1,4.9,0,123.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,북구,처리방법,소각,38,35.5,35.5,2.9,13.9,0.8,0.4,8.8,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5
대구,북구,처리방법,재활용,220.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.2,38.4,11.3,6.9,6.8,8.1,0,0.1,0,0,0,0.1,27.8,3,0,7.7,0,0,109.9
대구,수성구,발생량,발생량,357.4,151.7,70.9,0,5.8,0.5,3.6,27.4,33.6,80.8,14.4,3.4,0,63,0,98.1,17.3,12.8,8.3,21.8,7.2,0,1.8,0,0,0,0.6,13.4,4.9,0,8.3,0.2,1.5,107.6
대구,수성구,처리방법,매립,104.4,104.4,48.7,0,5.3,0,3.2,16.1,24.1,55.7,13.8,2.9,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,수성구,처리방법,소각,49.4,47.3,22.2,0,0.5,0.5,0.4,11.3,9.5,25.1,0.6,0.5,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1
대구,수성구,처리방법,재활용,203.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.1,17.3,12.8,8.3,21.8,7.2,0,1.8,0,0,0,0.6,13.4,4.9,0,8.3,0.2,1.5,105.5
대구,달서구,발생량,발생량,501.5,198.7,82.2,0,13.6,8.9,0,23.6,36.1,116.5,0,2,0,114.5,0,152,45.3,19,15.3,9.9,13.6,0,0,0.1,0,0,0.1,27.7,4.2,0,0,0,16.9,150.8
대구,달서구,처리방법,매립,106.9,106.9,44.2,0,7.3,4.8,0,12.7,19.4,62.7,0,1.1,0,61.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,달서구,처리방법,소각,91.8,91.8,38,0,6.3,4.1,0,10.9,16.7,53.8,0,0.9,0,52.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,달서구,처리방법,재활용,302.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,45.3,19,15.3,9.9,13.6,0,0,0.1,0,0,0.1,27.7,4.2,0,0,0,16.9,150.8
대구,달성군,발생량,발생량,151.4,70.2,58.1,0,25.3,1.9,2.1,16,12.8,12.1,5.3,1.1,1.5,4.2,0,39.6,7,9.8,7.2,0,5.2,0,0.7,0,0,0,0.2,7.2,0.3,0.7,0.8,0,0.5,41.6
대구,달성군,처리방법,매립,46.8,46.8,34.7,0,14.4,1.2,1.6,10.3,7.2,12.1,5.3,1.1,1.5,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,달성군,처리방법,소각,23.4,23.4,23.4,0,10.9,0.7,0.5,5.7,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
대구,달성군,처리방법,재활용,81.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.6,7,9.8,7.2,0,5.2,0,0.7,0,0,0,0.2,7.2,0.3,0.7,0.8,0,0.5,41.6
인천,중구,발생량,발생량,105,59.6,35.8,3.8,10.4,7.8,7.1,6.1,0.6,23.8,8,7.3,2.3,6.2,0,11.2,0.9,1.1,0.2,8.2,0.8,0,0,0,0,0,0,0,0,0,0,0,0,34.2
인천,중구,처리방법,매립,23.8,23.8,0,0,0,0,0,0,0,23.8,8,7.3,2.3,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,중구,처리방법,소각,35.8,35.8,35.8,3.8,10.4,7.8,7.1,6.1,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,중구,처리방법,재활용,45.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2,0.9,1.1,0.2,8.2,0.8,0,0,0,0,0,0,0,0,0,0,0,0,34.2
인천,동구,발생량,발생량,40.7,19.5,11.1,0,0,0,0,0,11.1,8.4,0,0,0,8.4,0,2.3,0.2,0.1,0.1,1.7,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,18.9
인천,동구,처리방법,매립,8.4,8.4,0,0,0,0,0,0,0,8.4,0,0,0,8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,동구,처리방법,소각,11.1,11.1,11.1,0,0,0,0,0,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,동구,처리방법,재활용,21.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0.2,0.1,0.1,1.7,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,18.9
인천,미추홀구,발생량,발생량,224.9,106.5,83.2,0,0,0,0,0,83.2,23.3,0,0,0,23.3,0,37.2,1.6,8.6,0.1,13.6,3.5,0,0.5,0,0,0,0.2,0.1,0,0,5.6,0,3.4,81.2
인천,미추홀구,처리방법,매립,23.3,23.3,0,0,0,0,0,0,0,23.3,0,0,0,23.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,미추홀구,처리방법,소각,83.3,83.2,83.2,0,0,0,0,0,83.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
인천,미추홀구,처리방법,재활용,118.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.2,1.6,8.6,0.1,13.6,3.5,0,0.5,0,0,0,0.2,0.1,0,0,5.6,0,3.4,81.1
인천,연수구,발생량,발생량,120.2,60.4,53.7,0,8.6,4.1,8.3,8.7,24,6.7,0,0,0.1,6.6,0,10.3,1.9,0.7,0.5,5.6,0.7,0,0.2,0,0,0,0.1,0.5,0,0,0,0,0.1,49.5
인천,연수구,처리방법,매립,6.7,6.7,0,0,0,0,0,0,0,6.7,0,0,0.1,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,연수구,처리방법,소각,53.7,53.7,53.7,0,8.6,4.1,8.3,8.7,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,연수구,처리방법,재활용,59.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.3,1.9,0.7,0.5,5.6,0.7,0,0.2,0,0,0,0.1,0.5,0,0,0,0,0.1,49.5
인천,남동구,발생량,발생량,267.2,120.8,102.9,0,16.4,4,3.2,2.9,76.4,17.9,0,0,0,17.9,0,23.3,0.4,1.8,0.1,19.2,1.1,0,0,0.1,0,0,0,0.3,0,0.1,0,0,0.2,123.1
인천,남동구,처리방법,매립,17.9,17.9,0,0,0,0,0,0,0,17.9,0,0,0,17.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,남동구,처리방법,소각,102.9,102.9,102.9,0,16.4,4,3.2,2.9,76.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,남동구,처리방법,재활용,146.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3,0.4,1.8,0.1,19.2,1.1,0,0,0.1,0,0,0,0.3,0,0.1,0,0,0.2,123.1
인천,부평구,발생량,발생량,278,148,134,0,26.6,12.6,19.2,6.7,68.9,14,0,0,0,14,0,11.2,1.1,3.7,0.3,4.8,0.5,0,0.2,0.1,0,0,0.3,0.1,0,0,0,0,0.1,118.8
인천,부평구,처리방법,매립,30.7,30.7,16.7,0,3.7,0.2,2.7,0.5,9.6,14,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,부평구,처리방법,소각,117.3,117.3,117.3,0,22.9,12.4,16.5,6.2,59.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,부평구,처리방법,재활용,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2,1.1,3.7,0.3,4.8,0.5,0,0.2,0.1,0,0,0.3,0.1,0,0,0,0,0.1,118.8
인천,계양구,발생량,발생량,164,84,68.9,0,15,11.3,1.5,5.6,35.5,15.1,1.9,2.9,3.2,7.1,0,5.1,0.6,1.7,0.1,1.9,0.2,0,0.2,0.1,0,0,0.2,0,0,0,0,0,0.1,74.9
인천,계양구,처리방법,매립,15.1,15.1,0,0,0,0,0,0,0,15.1,1.9,2.9,3.2,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,계양구,처리방법,소각,61.9,61.9,61.9,0,15,4.3,1.5,5.6,35.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
인천,계양구,처리방법,재활용,87,7,7,0,0,7,0,0,0,0,0,0,0,0,0,5.1,0.6,1.7,0.1,1.9,0.2,0,0.2,0.1,0,0,0.2,0,0,0,0,0,0.1,74.9
인천,서구,발생량,발생량,190.3,107.6,98.1,0,39.8,6.2,4.2,9.6,38.3,9.5,0.2,0.9,0.7,7.7,0,13.2,0.9,2.9,0.2,3,0.3,0,0,0,0,0,0,0,0,0,0,0,5.9,69.5
